Date,Rule,Collection,Type,Description,Reference,Detection,Hash,Link VT,Hashtag
09/02/2020 10:04,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,68 / 72,07d755f59948d8422bb80dcf64ea4d72c6c1f6d7b702d10a1740ab6a88692a73,https://www.virustotal.com/gui/file/07d755f59948d8422bb80dcf64ea4d72c6c1f6d7b702d10a1740ab6a88692a73,#sig #apt #aptmalware #sig_apt_stringset_2
09/02/2020 09:59,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,69 / 73,e03ef5f081733750206597e5f7d79b3823ad5824f9c7af39283365f4df081531,https://www.virustotal.com/gui/file/e03ef5f081733750206597e5f7d79b3823ad5824f9c7af39283365f4df081531,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 09:57,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,67 / 72,e36d1cacadd6ff6f755093e5bba6ab05b568adcbf541163804de08de2f7a6bcd,https://www.virustotal.com/gui/file/e36d1cacadd6ff6f755093e5bba6ab05b568adcbf541163804de08de2f7a6bcd,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 09:55,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,70 / 73,2b4abef62ab79d709b42f49cd1b2de8d083d740091c1cdf968c30c72f8ac5c4b,https://www.virustotal.com/gui/file/2b4abef62ab79d709b42f49cd1b2de8d083d740091c1cdf968c30c72f8ac5c4b,#sig #apt #aptmalware #sig_apt_stringset_2
09/02/2020 09:53,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,68 / 72,8790ca148126b014809c90035b0c812a6803f8251019b325baf255a191f53140,https://www.virustotal.com/gui/file/8790ca148126b014809c90035b0c812a6803f8251019b325baf255a191f53140,#sig #apt #aptmalware #sig_apt_stringset_2
09/02/2020 09:49,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,67 / 73,c28c048d322950bcd28dac6865704a2e608e554b06af7906e45dcf3d904c4573,https://www.virustotal.com/gui/file/c28c048d322950bcd28dac6865704a2e608e554b06af7906e45dcf3d904c4573,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 09:48,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,f‚vr-59,52e32c911e7c6de15126b3f1ec8d2d7bbbce253c735154a6ac58cf7315e30128,https://www.virustotal.com/gui/file/52e32c911e7c6de15126b3f1ec8d2d7bbbce253c735154a6ac58cf7315e30128,#sig #apt #aptmalware #sig_apt_stringset_7
09/02/2020 09:47,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,50 / 73,f1019e2f1ced2772c60eec8aa7fbc1bfdb2f8571326ee8e5d33026861abebafc,https://www.virustotal.com/gui/file/f1019e2f1ced2772c60eec8aa7fbc1bfdb2f8571326ee8e5d33026861abebafc,#sig #apt #aptmalware #sig_apt_stringset_4
09/02/2020 09:46,APT_APT28_Samples_Nov18_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Sofacy samples noticed in Nov 18,-,50 / 72,d4db5c20cedbf311f11f0a09048cd3bf155c1dc97d3f42dd0e995042b63421f4,https://www.virustotal.com/gui/file/d4db5c20cedbf311f11f0a09048cd3bf155c1dc97d3f42dd0e995042b63421f4,#apt #apt28 #samples #russianthreatgroups #apt_apt28_samples_nov18_1
09/02/2020 09:46,APT_APT28_Samples_Nov18_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Sofacy samples noticed in Nov 18,-,50 / 73,92c6f49d6e58bb6d51e6b72971753f0a283ac60bf59529672b8d23af811823bb,https://www.virustotal.com/gui/file/92c6f49d6e58bb6d51e6b72971753f0a283ac60bf59529672b8d23af811823bb,#apt #apt28 #samples #russianthreatgroups #apt_apt28_samples_nov18_1
09/02/2020 09:41,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,67 / 72,91011c16ab2eb90225c3b365e0a7447f7cc4f35edd39da6e5e1544dfec3c1d84,https://www.virustotal.com/gui/file/91011c16ab2eb90225c3b365e0a7447f7cc4f35edd39da6e5e1544dfec3c1d84,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 09:28,APT_NK_MAL_Malware_Unknown_Nov19_1,North Korean Threat Groups,-,-,-,22 / 73,d52c1aafcd0a445a5fce51612c68a3cadd33b8e42c74b17fab0a232f2e404d29,https://www.virustotal.com/gui/file/d52c1aafcd0a445a5fce51612c68a3cadd33b8e42c74b17fab0a232f2e404d29,#apt #unknown #northkoreanthreatgroups #apt_nk_mal_malware_unknown_nov19_1
09/02/2020 09:18,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,66 / 72,447632d5d0757b9de46ed11e5067b5fe596cf879bffd5b1de89c06a4b596fc47,https://www.virustotal.com/gui/file/447632d5d0757b9de46ed11e5067b5fe596cf879bffd5b1de89c06a4b596fc47,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 09:15,APT_NK_BabyShark_PCRat_Apr19_1,APT Malware,Valhalla Rule Feed Only,Detects BabyShark PCRat,https://unit42.paloaltonetworks.com/babyshark-malware-part-two-attacks-continue-using-kimjongrat-and-pcrat/,64 / 73,acadd2bbebdef5a2f22c114b3aa6e882316e8d777c72f02b0959fa0f9ccba53a,https://www.virustotal.com/gui/file/acadd2bbebdef5a2f22c114b3aa6e882316e8d777c72f02b0959fa0f9ccba53a,#apt #babyshark #pcrat #aptmalware #apt_nk_babyshark_pcrat_apr19_1
09/02/2020 09:14,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,56 / 73,5fccf85a967eb187a639a594d391dee1262fc385bbdf6819eb83fa4bf4627542,https://www.virustotal.com/gui/file/5fccf85a967eb187a639a594d391dee1262fc385bbdf6819eb83fa4bf4627542,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 09:13,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,56 / 71,ffc51a9c28d09514fbfd66a0d9cd9f132230e10b18c9c180044bdf2c0b9682a6,https://www.virustotal.com/gui/file/ffc51a9c28d09514fbfd66a0d9cd9f132230e10b18c9c180044bdf2c0b9682a6,#sig #apt #aptmalware #sig_apt_stringset_4
09/02/2020 09:12,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,avr-60,2aae30c760d6a525b8fdef4fc53faf2c60b081e2b736016affd24b47a822b188,https://www.virustotal.com/gui/file/2aae30c760d6a525b8fdef4fc53faf2c60b081e2b736016affd24b47a822b188,#sig #apt #aptmalware #sig_apt_stringset_7
09/02/2020 08:51,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,69 / 73,ad6ff6ee13eb4e6d75560feb6e0ad9c62bd16739ff5113d059d45fc13f1f09bc,https://www.virustotal.com/gui/file/ad6ff6ee13eb4e6d75560feb6e0ad9c62bd16739ff5113d059d45fc13f1f09bc,#sig #apt #aptmalware #sig_apt_stringset_2
09/02/2020 08:47,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,43 / 71,8e2bec13737846859866ecd06917a773714c3764dc404a7b3bf35d343bdffe75,https://www.virustotal.com/gui/file/8e2bec13737846859866ecd06917a773714c3764dc404a7b3bf35d343bdffe75,#sig #apt #aptmalware #sig_apt_stringset_7
09/02/2020 08:32,APT_NK_Malware_Nov18_Imp,Malware 1,Valhalla Rule Feed Only,Detects NK group malware,-,35 / 73,89dcdbd187580d40542e83bb131171ac7770d13fa24c72fb1afd3aed33072fa9,https://www.virustotal.com/gui/file/89dcdbd187580d40542e83bb131171ac7770d13fa24c72fb1afd3aed33072fa9,#apt #imp #malware1 #apt_nk_malware_nov18_imp
09/02/2020 08:30,APT_NK_BabyShark_PCRat_Apr19_1,APT Malware,Valhalla Rule Feed Only,Detects BabyShark PCRat,https://unit42.paloaltonetworks.com/babyshark-malware-part-two-attacks-continue-using-kimjongrat-and-pcrat/,63 / 71,04740a96ce57ea6815678d8c7a514dc2dca3abfd9ad86365fc75b7045a3f7354,https://www.virustotal.com/gui/file/04740a96ce57ea6815678d8c7a514dc2dca3abfd9ad86365fc75b7045a3f7354,#apt #babyshark #pcrat #aptmalware #apt_nk_babyshark_pcrat_apr19_1
09/02/2020 08:27,APT_CN_APT_C_01_Report_Sep18_5,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,57 / 73,9357238ec6d7b1a03168c1ee6410ed84b4370e62a6ccda5d4de13b8c95a4c8c8,https://www.virustotal.com/gui/file/9357238ec6d7b1a03168c1ee6410ed84b4370e62a6ccda5d4de13b8c95a4c8c8,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_5
09/02/2020 08:10,APT_APT28_Sample_Jun18_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects sample related to Sofacy group,https://twitter.com/DrunkBinary/status/1004923817003765760,63 / 71,07e49784280e8593e84c5c5cbc73fc2fe32de19937941a0943d37475f90c3636,https://www.virustotal.com/gui/file/07e49784280e8593e84c5c5cbc73fc2fe32de19937941a0943d37475f90c3636,#apt #apt28 #sample #russianthreatgroups #apt_apt28_sample_jun18_1
09/02/2020 08:01,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,56 / 73,4612fe39f5f715d0ccb29564cb1472789fbbe2123f8feb1df2fceec25cb428a6,https://www.virustotal.com/gui/file/4612fe39f5f715d0ccb29564cb1472789fbbe2123f8feb1df2fceec25cb428a6,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 07:52,APT_Tick_MAL_ENDTRADE_Nov19_3,Chinese Threat Groups,Valhalla Rule Feed Only,Detects Tick group malware mentioned in ENDTRADE report,https://blog.trendmicro.com/trendlabs-security-intelligence/operation-endtrade-finding-multi-stage-backdoors-that-tick/,59 / 72,91a0c00d2b536d8470e3ebafe06f94f88148e5ba8a316121e1c92a5dba595dca,https://www.virustotal.com/gui/file/91a0c00d2b536d8470e3ebafe06f94f88148e5ba8a316121e1c92a5dba595dca,#apt #tick #endtrade #chinesethreatgroups #apt_tick_mal_endtrade_nov19_3
09/02/2020 07:49,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,52 / 70,6321edf1a06d1599cc5fb2e7cb990ccd1b6b1e5c22881b7da07303e739a266f8,https://www.virustotal.com/gui/file/6321edf1a06d1599cc5fb2e7cb990ccd1b6b1e5c22881b7da07303e739a266f8,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
09/02/2020 07:48,APT_NK_BabyShark_PCRat_Apr19_1,APT Malware,Valhalla Rule Feed Only,Detects BabyShark PCRat,https://unit42.paloaltonetworks.com/babyshark-malware-part-two-attacks-continue-using-kimjongrat-and-pcrat/,63 / 71,5e707942928f173291c9754d170511fe4225d783f6afc226564bff10ff1a13ef,https://www.virustotal.com/gui/file/5e707942928f173291c9754d170511fe4225d783f6afc226564bff10ff1a13ef,#apt #babyshark #pcrat #aptmalware #apt_nk_babyshark_pcrat_apr19_1
09/02/2020 07:47,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,0 / 60,ccc862df9d80b7e160044d8481ae5fcb62448b9fab0309e3a944fbd29c2e9eaf,https://www.virustotal.com/gui/file/ccc862df9d80b7e160044d8481ae5fcb62448b9fab0309e3a944fbd29c2e9eaf,#sig #apt #aptmalware #sig_apt_stringset_7
09/02/2020 07:45,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,37 / 72,a7943a45d80cae60418d00375b5659b47c2f5d1d29cc185c0f219ac8a7f5a7b3,https://www.virustotal.com/gui/file/a7943a45d80cae60418d00375b5659b47c2f5d1d29cc185c0f219ac8a7f5a7b3,#sig #apt #aptmalware #sig_apt_stringset_7
09/02/2020 07:35,APT_SoftCell_Keywords_Dec19,APT Malware,Valhalla Rule Feed Only,Detects strings and keywords from operation Soft Cell,https://www.cybereason.com/blog/operation-soft-cell-a-worldwide-campaign-against-telecommunications-providers,oct-73,05d84edabd161d100b3f22ed0e78df502f57506d7167f6b546533b32348034b9,https://www.virustotal.com/gui/file/05d84edabd161d100b3f22ed0e78df502f57506d7167f6b546533b32348034b9,#apt #keywords #aptmalware #apt_softcell_keywords_dec19
09/02/2020 07:31,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,60 / 72,a83f9b4917ca7726e23fe9235c42aece9e50234055e1f7ba469a3dc97b6937af,https://www.virustotal.com/gui/file/a83f9b4917ca7726e23fe9235c42aece9e50234055e1f7ba469a3dc97b6937af,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
09/02/2020 07:31,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,55 / 72,cb6083ceeb20bc4f2faac7b7ab80cdaf9eb8d19c85034da8bce5b96b80a9c4e1,https://www.virustotal.com/gui/file/cb6083ceeb20bc4f2faac7b7ab80cdaf9eb8d19c85034da8bce5b96b80a9c4e1,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
09/02/2020 07:13,APT_NK_MAL_Malware_Unknown_Nov19_1,North Korean Threat Groups,-,-,-,19 / 71,d3f972525b4170b528482dd2e06667e8ca8b7f9c89c586a12ea6d0503a4e0260,https://www.virustotal.com/gui/file/d3f972525b4170b528482dd2e06667e8ca8b7f9c89c586a12ea6d0503a4e0260,#apt #unknown #northkoreanthreatgroups #apt_nk_mal_malware_unknown_nov19_1
09/02/2020 06:59,APT_Turla_Implant_Jan19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla implants,https://twitter.com/DrunkBinary/status/1089919432594472961,31 / 72,131751a874e51f18c429ed744eef6a12419dbc2a276ceb371295fe05fe9a5325,https://www.virustotal.com/gui/file/131751a874e51f18c429ed744eef6a12419dbc2a276ceb371295fe05fe9a5325,#apt #turla #implant #russianthreatgroups #apt_turla_implant_jan19_1
09/02/2020 06:55,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,51 / 70,222430f8dfe7c66c854b4834fed34fcde0e94ba9ec8fea72a9f5f4f876234e72,https://www.virustotal.com/gui/file/222430f8dfe7c66c854b4834fed34fcde0e94ba9ec8fea72a9f5f4f876234e72,#sig #apt #aptmalware #sig_apt_stringset_4
09/02/2020 06:52,APT_NK_BabyShark_PCRat_Apr19_1,APT Malware,Valhalla Rule Feed Only,Detects BabyShark PCRat,https://unit42.paloaltonetworks.com/babyshark-malware-part-two-attacks-continue-using-kimjongrat-and-pcrat/,63 / 71,a1d50130cac429152e4b784aefb1b8847796e6c761d93821f690276d1fdc59a3,https://www.virustotal.com/gui/file/a1d50130cac429152e4b784aefb1b8847796e6c761d93821f690276d1fdc59a3,#apt #babyshark #pcrat #aptmalware #apt_nk_babyshark_pcrat_apr19_1
09/02/2020 06:52,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,51 / 72,493e0538c896be101bc381a1102cdc2fa313958fb30060d0db7ce7ef09d3f611,https://www.virustotal.com/gui/file/493e0538c896be101bc381a1102cdc2fa313958fb30060d0db7ce7ef09d3f611,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
09/02/2020 06:51,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,68 / 73,9167a67973b60c1e532c8ecf7cf510b995bf067b9fd0f3ac9ffd64676f67e56a,https://www.virustotal.com/gui/file/9167a67973b60c1e532c8ecf7cf510b995bf067b9fd0f3ac9ffd64676f67e56a,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 06:45,APT_NK_BabyShark_PCRat_Apr19_1,APT Malware,Valhalla Rule Feed Only,Detects BabyShark PCRat,https://unit42.paloaltonetworks.com/babyshark-malware-part-two-attacks-continue-using-kimjongrat-and-pcrat/,63 / 71,ef12ce6d29192606d3d7a141d45a403551357e52a385047f7cf6f686255dc52e,https://www.virustotal.com/gui/file/ef12ce6d29192606d3d7a141d45a403551357e52a385047f7cf6f686255dc52e,#apt #babyshark #pcrat #aptmalware #apt_nk_babyshark_pcrat_apr19_1
09/02/2020 06:44,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,54 / 73,51c4c8edd3eeaa7df0d479e94b81501bba893ffbf372331bbd5030deb7b00799,https://www.virustotal.com/gui/file/51c4c8edd3eeaa7df0d479e94b81501bba893ffbf372331bbd5030deb7b00799,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
09/02/2020 06:42,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,54 / 73,1df88cd6bc8201421e14dd4679efa220fb521af3ea14e5b94c65edb3676d9869,https://www.virustotal.com/gui/file/1df88cd6bc8201421e14dd4679efa220fb521af3ea14e5b94c65edb3676d9869,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
09/02/2020 06:40,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,67 / 71,a95ed69a92150fecf4ca6f362d4c0e65d7971f1825149f97724a4adcb9ab4c84,https://www.virustotal.com/gui/file/a95ed69a92150fecf4ca6f362d4c0e65d7971f1825149f97724a4adcb9ab4c84,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 06:37,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,58 / 72,fb05d45fae16363d7c858be9c426db2f21b936e0190a028dfde6c0e26b7d7bf4,https://www.virustotal.com/gui/file/fb05d45fae16363d7c858be9c426db2f21b936e0190a028dfde6c0e26b7d7bf4,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
09/02/2020 06:37,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,57 / 71,64d71cb4e5e8958dc648756c47df5c4d1f67a2692a37817f044dcb447101c567,https://www.virustotal.com/gui/file/64d71cb4e5e8958dc648756c47df5c4d1f67a2692a37817f044dcb447101c567,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
09/02/2020 06:30,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,50 / 72,b97a4668e8d4e002d7c7794e740ff32b4e1b35a3bdeb5320e6786db8f18a3228,https://www.virustotal.com/gui/file/b97a4668e8d4e002d7c7794e740ff32b4e1b35a3bdeb5320e6786db8f18a3228,#sig #apt #aptmalware #sig_apt_stringset_7
09/02/2020 06:22,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,65 / 72,0eae9ad814b7f1d773bd3a41bf0545928d70b5dc524795475b906c92efd9390b,https://www.virustotal.com/gui/file/0eae9ad814b7f1d773bd3a41bf0545928d70b5dc524795475b906c92efd9390b,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 06:21,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,53 / 72,97c355098c8e495cbf865beb8bba1de36d9fb0b1c5099cb7bbeddf550747eeef,https://www.virustotal.com/gui/file/97c355098c8e495cbf865beb8bba1de36d9fb0b1c5099cb7bbeddf550747eeef,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
09/02/2020 06:14,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,66 / 73,0167a78d6332bae0effcfcb61b79f710f5667a655b76e62ac0cea82e5eb25aa9,https://www.virustotal.com/gui/file/0167a78d6332bae0effcfcb61b79f710f5667a655b76e62ac0cea82e5eb25aa9,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 06:12,Regin_APT_KernelDriver_Generic_B,APT Malware,Community,Generic rule for Regin APT kernel driver Malware - Symantec http://t.co/qu53359Cb2,-,54 / 71,fd8a6445b305a4bfcf7033b8fa8fc3e7b3928e11e1b8c4f514319ecac4e66ec2,https://www.virustotal.com/gui/file/fd8a6445b305a4bfcf7033b8fa8fc3e7b3928e11e1b8c4f514319ecac4e66ec2,#regin #apt #kerneldriver #aptmalware #regin_apt_kerneldriver_generic_b
09/02/2020 06:08,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,64 / 72,b8ea89336ffc9c10683e3f3fbe895b2f4819d0630248b07a1532d933f711c52b,https://www.virustotal.com/gui/file/b8ea89336ffc9c10683e3f3fbe895b2f4819d0630248b07a1532d933f711c52b,#sig #apt #aptmalware #sig_apt_stringset_2
09/02/2020 06:06,PUA_APT_Chafer_xCmdSvc_Jan19_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects possibly unwanted application xCmdSvc - a remote command utility also used by Chafer APT group,https://www.fireeye.com/blog/threat-research/2019/01/apt39-iranian-cyber-espionage-group-focused-on-personal-information.html,65 / 73,fa8af736361a0df7d37da1f183b6cd0923e3a867a930be16adb2661be67400b6,https://www.virustotal.com/gui/file/fa8af736361a0df7d37da1f183b6cd0923e3a867a930be16adb2661be67400b6,#pua #apt #chafer #xcmdsvc #middleeasternthreatgroups #pua_apt_chafer_xcmdsvc_jan19_1
09/02/2020 06:06,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,65 / 73,fa8af736361a0df7d37da1f183b6cd0923e3a867a930be16adb2661be67400b6,https://www.virustotal.com/gui/file/fa8af736361a0df7d37da1f183b6cd0923e3a867a930be16adb2661be67400b6,#sig #apt #aptmalware #sig_apt_stringset_7
09/02/2020 06:00,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,57 / 72,3025f2242facccc1e1291b85bd16885f86d46a534d1c8e060870f20fba9a3e34,https://www.virustotal.com/gui/file/3025f2242facccc1e1291b85bd16885f86d46a534d1c8e060870f20fba9a3e34,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
09/02/2020 05:52,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,48 / 70,081d7b9cd96c74f66ee57a44ac733a58577f7ddac4b5161c2ffb5582f0be9c46,https://www.virustotal.com/gui/file/081d7b9cd96c74f66ee57a44ac733a58577f7ddac4b5161c2ffb5582f0be9c46,#sig #apt #aptmalware #sig_apt_stringset_2
09/02/2020 05:52,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,71 / 73,ebae9ede81d32c6bcf3af11e09e7bafe00a4dc66a48f3354a84ec117d6f4979e,https://www.virustotal.com/gui/file/ebae9ede81d32c6bcf3af11e09e7bafe00a4dc66a48f3354a84ec117d6f4979e,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 05:46,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,0 / 59,1442ddabf5f5fbd6c284b6129602c9530b2683391537d39306b0b8b8fd491461,https://www.virustotal.com/gui/file/1442ddabf5f5fbd6c284b6129602c9530b2683391537d39306b0b8b8fd491461,#sig #apt #aptmalware #sig_apt_stringset_7
09/02/2020 05:44,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,59 / 72,0d6148bd5e661315b72813f9048fa7642bd6fc5e5728f61f34024a903669942d,https://www.virustotal.com/gui/file/0d6148bd5e661315b72813f9048fa7642bd6fc5e5728f61f34024a903669942d,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 05:44,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,67 / 72,4b0d2d790bc981c13c3d32cccbff95ff44ebea75a13708c805cf9c499c0d62ca,https://www.virustotal.com/gui/file/4b0d2d790bc981c13c3d32cccbff95ff44ebea75a13708c805cf9c499c0d62ca,#sig #apt #rats #aptmalware #sig_apt_rats_1
09/02/2020 05:41,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,66 / 72,d7347c39b7e25511515de61a813f5b59279d968549f6a664b692b3e4e95a92e4,https://www.virustotal.com/gui/file/d7347c39b7e25511515de61a813f5b59279d968549f6a664b692b3e4e95a92e4,#sig #apt #aptmalware #sig_apt_stringset_2
09/02/2020 05:32,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,39 / 71,0d1973f35951a7075881a29fa329d2cc84811ddc29e4a5f45be01018eac632b0,https://www.virustotal.com/gui/file/0d1973f35951a7075881a29fa329d2cc84811ddc29e4a5f45be01018eac632b0,#sig #apt #aptmalware #sig_apt_stringset_7
09/02/2020 05:27,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,60 / 72,7cbaf666c4bedc63be25bf2cb508b6d44a790baf0a8e0b77472bdabf1aeb690a,https://www.virustotal.com/gui/file/7cbaf666c4bedc63be25bf2cb508b6d44a790baf0a8e0b77472bdabf1aeb690a,#sig #apt #aptmalware #sig_apt_stringset_2
09/02/2020 05:25,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,61 / 72,a5567ebb9f296d02d7425fabc916e56a875ba09cd2d494921aed29e8042cb27b,https://www.virustotal.com/gui/file/a5567ebb9f296d02d7425fabc916e56a875ba09cd2d494921aed29e8042cb27b,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
